datetime,meter_name,mean
2024-10-22 09:30:00,dance_bldg_main,0.0
2024-10-22 09:45:00,dance_bldg_main,0.0
2024-10-22 10:00:00,dance_bldg_main,0.0
2024-10-22 10:15:00,dance_bldg_main,0.0
2024-10-22 10:30:00,dance_bldg_main,0.0
2024-10-22 10:45:00,dance_bldg_main,0.0
2024-10-22 11:00:00,dance_bldg_main,0.0
2024-10-22 11:15:00,dance_bldg_main,0.0
2024-10-22 11:30:00,dance_bldg_main,0.0
2024-10-22 11:45:00,dance_bldg_main,0.0
2024-10-22 12:00:00,dance_bldg_main,0.0
2024-10-22 12:15:00,dance_bldg_main,0.0
2024-10-22 12:30:00,dance_bldg_main,0.0
2024-10-22 12:45:00,dance_bldg_main,0.0
2024-10-22 13:00:00,dance_bldg_main,0.0
2024-10-22 13:15:00,dance_bldg_main,0.0
2024-10-22 13:30:00,dance_bldg_main,0.0
2024-10-22 13:45:00,dance_bldg_main,0.0
2024-10-22 14:00:00,dance_bldg_main,0.0
2024-10-22 14:15:00,dance_bldg_main,0.0
2024-10-22 14:30:00,dance_bldg_main,0.0
2024-10-22 14:45:00,dance_bldg_main,0.0
2024-10-22 15:00:00,dance_bldg_main,0.0
2024-10-22 15:15:00,dance_bldg_main,0.0
2024-10-22 15:30:00,dance_bldg_main,0.0
2024-10-22 15:45:00,dance_bldg_main,0.0
2024-10-22 16:00:00,dance_bldg_main,0.0
2024-10-22 16:15:00,dance_bldg_main,0.0
2024-10-22 16:30:00,dance_bldg_main,0.0
2024-10-22 16:45:00,dance_bldg_main,0.0
2024-10-22 17:00:00,dance_bldg_main,0.0
2024-10-22 17:15:00,dance_bldg_main,0.0
2024-10-22 17:30:00,dance_bldg_main,0.0
2024-10-22 17:45:00,dance_bldg_main,0.0
2024-10-22 18:00:00,dance_bldg_main,0.0
2024-10-22 18:15:00,dance_bldg_main,0.0
2024-10-22 18:30:00,dance_bldg_main,0.0
2024-10-22 18:45:00,dance_bldg_main,0.0
2024-10-22 19:00:00,dance_bldg_main,0.0
2024-10-22 19:15:00,dance_bldg_main,0.0
2024-10-22 19:30:00,dance_bldg_main,0.0
2024-10-22 19:45:00,dance_bldg_main,0.0
2024-10-22 20:00:00,dance_bldg_main,0.0
2024-10-22 20:15:00,dance_bldg_main,0.0
2024-10-22 20:30:00,dance_bldg_main,0.0
2024-10-22 20:45:00,dance_bldg_main,0.0
2024-10-22 21:00:00,dance_bldg_main,0.0
2024-10-22 21:15:00,dance_bldg_main,0.0
2024-10-22 21:30:00,dance_bldg_main,0.0
2024-10-22 21:45:00,dance_bldg_main,0.0
2024-10-22 22:00:00,dance_bldg_main,0.0
2024-10-22 22:15:00,dance_bldg_main,0.0
2024-10-22 22:30:00,dance_bldg_main,0.0
2024-10-22 22:45:00,dance_bldg_main,0.0
2024-10-22 23:00:00,dance_bldg_main,0.0
2024-10-22 23:15:00,dance_bldg_main,0.0
2024-10-22 23:30:00,dance_bldg_main,0.0
2024-10-22 23:45:00,dance_bldg_main,0.0
2024-10-23 00:00:00,dance_bldg_main,0.0
2024-10-23 00:15:00,dance_bldg_main,0.0
2024-10-23 00:30:00,dance_bldg_main,0.0
2024-10-23 00:45:00,dance_bldg_main,0.0
2024-10-23 01:00:00,dance_bldg_main,0.0
2024-10-23 01:15:00,dance_bldg_main,0.0
2024-10-23 01:30:00,dance_bldg_main,0.0
2024-10-23 01:45:00,dance_bldg_main,0.0
2024-10-23 02:00:00,dance_bldg_main,0.0
2024-10-23 02:15:00,dance_bldg_main,0.0
2024-10-23 02:30:00,dance_bldg_main,0.0
2024-10-23 02:45:00,dance_bldg_main,0.0
2024-10-23 03:00:00,dance_bldg_main,0.0
2024-10-23 03:15:00,dance_bldg_main,0.0
2024-10-23 03:30:00,dance_bldg_main,0.0
2024-10-23 03:45:00,dance_bldg_main,0.0
2024-10-23 04:00:00,dance_bldg_main,0.0
2024-10-23 04:15:00,dance_bldg_main,0.0
2024-10-23 04:30:00,dance_bldg_main,0.0
2024-10-23 04:45:00,dance_bldg_main,0.0
2024-10-23 05:00:00,dance_bldg_main,0.0
2024-10-23 05:15:00,dance_bldg_main,0.0
2024-10-23 05:30:00,dance_bldg_main,0.0
2024-10-23 05:45:00,dance_bldg_main,0.0
2024-10-23 06:00:00,dance_bldg_main,0.0
2024-10-23 06:15:00,dance_bldg_main,0.0
2024-10-23 06:30:00,dance_bldg_main,0.0
2024-10-23 06:45:00,dance_bldg_main,0.0
2024-10-23 07:00:00,dance_bldg_main,0.0
2024-10-23 07:15:00,dance_bldg_main,0.0
2024-10-23 07:30:00,dance_bldg_main,0.0
2024-10-23 07:45:00,dance_bldg_main,0.0
2024-10-23 08:00:00,dance_bldg_main,0.0
2024-10-23 08:15:00,dance_bldg_main,0.0
2024-10-23 08:30:00,dance_bldg_main,0.0
2024-10-23 08:45:00,dance_bldg_main,0.0
2024-10-23 09:00:00,dance_bldg_main,0.0
2024-10-23 09:15:00,dance_bldg_main,0.0
2024-10-23 09:30:00,dance_bldg_main,0.0
2024-10-23 09:45:00,dance_bldg_main,0.0
2024-10-23 10:00:00,dance_bldg_main,0.0
2024-10-23 10:15:00,dance_bldg_main,0.0
2024-10-23 10:30:00,dance_bldg_main,0.0
2024-10-23 10:45:00,dance_bldg_main,0.0
2024-10-23 11:00:00,dance_bldg_main,0.0
2024-10-23 11:15:00,dance_bldg_main,0.0
2024-10-23 11:30:00,dance_bldg_main,0.0
2024-10-23 11:45:00,dance_bldg_main,0.0
2024-10-23 12:00:00,dance_bldg_main,0.0
2024-10-23 12:15:00,dance_bldg_main,0.0
2024-10-23 12:30:00,dance_bldg_main,0.0
2024-10-23 12:45:00,dance_bldg_main,0.0
2024-10-23 13:00:00,dance_bldg_main,0.0
2024-10-23 13:15:00,dance_bldg_main,0.0
2024-10-23 13:30:00,dance_bldg_main,0.0
2024-10-23 13:45:00,dance_bldg_main,0.0
2024-10-23 14:00:00,dance_bldg_main,0.0
2024-10-23 14:15:00,dance_bldg_main,0.0
2024-10-23 14:30:00,dance_bldg_main,0.0
2024-10-23 14:45:00,dance_bldg_main,0.0
2024-10-23 15:00:00,dance_bldg_main,0.0
2024-10-23 15:15:00,dance_bldg_main,0.0
2024-10-23 15:30:00,dance_bldg_main,0.0
2024-10-23 15:45:00,dance_bldg_main,0.0
2024-10-23 16:00:00,dance_bldg_main,0.0
2024-10-23 16:15:00,dance_bldg_main,0.0
2024-10-23 16:30:00,dance_bldg_main,0.0
2024-10-23 16:45:00,dance_bldg_main,0.0
2024-10-23 17:00:00,dance_bldg_main,0.0
2024-10-23 17:15:00,dance_bldg_main,0.0
2024-10-23 17:30:00,dance_bldg_main,0.0
2024-10-23 17:45:00,dance_bldg_main,0.0
2024-10-23 18:00:00,dance_bldg_main,0.0
2024-10-23 18:15:00,dance_bldg_main,0.0
2024-10-23 18:30:00,dance_bldg_main,0.0
2024-10-23 18:45:00,dance_bldg_main,0.0
2024-10-23 19:00:00,dance_bldg_main,0.0
2024-10-23 19:15:00,dance_bldg_main,0.0
2024-10-23 19:30:00,dance_bldg_main,0.0
2024-10-23 19:45:00,dance_bldg_main,0.0
2024-10-23 20:00:00,dance_bldg_main,0.0
2024-10-23 20:15:00,dance_bldg_main,0.0
2024-10-23 20:30:00,dance_bldg_main,0.0
2024-10-23 20:45:00,dance_bldg_main,0.0
2024-10-23 21:00:00,dance_bldg_main,0.0
2024-10-23 21:15:00,dance_bldg_main,0.0
2024-10-23 21:30:00,dance_bldg_main,0.0
2024-10-23 21:45:00,dance_bldg_main,0.0
2024-10-23 22:00:00,dance_bldg_main,0.0
2024-10-23 22:15:00,dance_bldg_main,0.0
2024-10-23 22:30:00,dance_bldg_main,0.0
2024-10-23 22:45:00,dance_bldg_main,0.0
2024-10-23 23:00:00,dance_bldg_main,0.0
2024-10-23 23:15:00,dance_bldg_main,0.0
2024-10-23 23:30:00,dance_bldg_main,0.0
2024-10-23 23:45:00,dance_bldg_main,0.0
2024-10-24 00:00:00,dance_bldg_main,0.0
2024-10-24 00:15:00,dance_bldg_main,0.0
2024-10-24 00:30:00,dance_bldg_main,0.0
2024-10-24 00:45:00,dance_bldg_main,0.0
2024-10-24 01:00:00,dance_bldg_main,0.0
2024-10-24 01:15:00,dance_bldg_main,0.0
2024-10-24 01:30:00,dance_bldg_main,0.0
2024-10-24 01:45:00,dance_bldg_main,0.0
2024-10-24 02:00:00,dance_bldg_main,0.0
2024-10-24 02:15:00,dance_bldg_main,0.0
2024-10-24 02:30:00,dance_bldg_main,0.0
2024-10-24 02:45:00,dance_bldg_main,0.0
2024-10-24 03:00:00,dance_bldg_main,0.0
2024-10-24 03:15:00,dance_bldg_main,0.0
2024-10-24 03:30:00,dance_bldg_main,0.0
2024-10-24 03:45:00,dance_bldg_main,0.0
2024-10-24 04:00:00,dance_bldg_main,0.0
2024-10-24 04:15:00,dance_bldg_main,0.0
2024-10-24 04:30:00,dance_bldg_main,0.0
2024-10-24 04:45:00,dance_bldg_main,0.0
2024-10-24 05:00:00,dance_bldg_main,0.0
2024-10-24 05:15:00,dance_bldg_main,0.0
2024-10-24 05:30:00,dance_bldg_main,0.0
2024-10-24 05:45:00,dance_bldg_main,0.0
2024-10-24 06:00:00,dance_bldg_main,0.0
2024-10-24 06:15:00,dance_bldg_main,0.0
2024-10-24 06:30:00,dance_bldg_main,0.0
2024-10-24 06:45:00,dance_bldg_main,0.0
2024-10-24 07:00:00,dance_bldg_main,0.0
2024-10-24 07:15:00,dance_bldg_main,0.0
2024-10-24 07:30:00,dance_bldg_main,0.0
2024-10-24 07:45:00,dance_bldg_main,0.0
2024-10-24 08:00:00,dance_bldg_main,0.0
2024-10-24 08:15:00,dance_bldg_main,0.0
2024-10-24 08:30:00,dance_bldg_main,0.0
2024-10-24 08:45:00,dance_bldg_main,0.0
2024-10-24 09:00:00,dance_bldg_main,0.0
2024-10-24 09:15:00,dance_bldg_main,0.0
2024-10-24 09:30:00,dance_bldg_main,0.0
2024-10-24 09:45:00,dance_bldg_main,0.0
2024-10-24 10:00:00,dance_bldg_main,0.0
2024-10-24 10:15:00,dance_bldg_main,0.0
2024-10-24 10:30:00,dance_bldg_main,0.0
2024-10-24 10:45:00,dance_bldg_main,0.0
2024-10-24 11:00:00,dance_bldg_main,0.0
2024-10-24 11:15:00,dance_bldg_main,0.0
2024-10-24 11:30:00,dance_bldg_main,0.0
2024-10-24 11:45:00,dance_bldg_main,0.0
2024-10-24 12:00:00,dance_bldg_main,0.0
2024-10-24 12:15:00,dance_bldg_main,0.0
2024-10-24 12:30:00,dance_bldg_main,0.0
2024-10-24 12:45:00,dance_bldg_main,0.0
2024-10-24 13:00:00,dance_bldg_main,0.0
2024-10-24 13:15:00,dance_bldg_main,0.0
2024-10-24 13:30:00,dance_bldg_main,0.0
2024-10-24 13:45:00,dance_bldg_main,0.0
2024-10-24 14:00:00,dance_bldg_main,0.0
2024-10-24 14:15:00,dance_bldg_main,0.0
2024-10-24 14:30:00,dance_bldg_main,0.0
2024-10-24 14:45:00,dance_bldg_main,0.0
2024-10-24 15:00:00,dance_bldg_main,0.0
2024-10-24 15:15:00,dance_bldg_main,0.0
2024-10-24 15:30:00,dance_bldg_main,0.0
2024-10-24 15:45:00,dance_bldg_main,0.0
2024-10-24 16:00:00,dance_bldg_main,0.0
2024-10-24 16:15:00,dance_bldg_main,0.0
2024-10-24 16:30:00,dance_bldg_main,0.0
2024-10-24 16:45:00,dance_bldg_main,0.0
2024-10-24 17:00:00,dance_bldg_main,0.0
2024-10-24 17:15:00,dance_bldg_main,0.0
2024-10-24 17:30:00,dance_bldg_main,0.0
2024-10-24 17:45:00,dance_bldg_main,0.0
2024-10-24 18:00:00,dance_bldg_main,0.0
2024-10-24 18:15:00,dance_bldg_main,0.0
2024-10-24 18:30:00,dance_bldg_main,0.0
2024-10-24 18:45:00,dance_bldg_main,0.0
2024-10-24 19:00:00,dance_bldg_main,0.0
2024-10-24 19:15:00,dance_bldg_main,0.0
2024-10-24 19:30:00,dance_bldg_main,0.0
2024-10-24 19:45:00,dance_bldg_main,0.0
2024-10-24 20:00:00,dance_bldg_main,0.0
2024-10-24 20:15:00,dance_bldg_main,0.0
2024-10-24 20:30:00,dance_bldg_main,0.0
2024-10-24 20:45:00,dance_bldg_main,0.0
2024-10-24 21:00:00,dance_bldg_main,0.0
2024-10-24 21:15:00,dance_bldg_main,0.0
2024-10-24 21:30:00,dance_bldg_main,0.0
2024-10-24 21:45:00,dance_bldg_main,0.0
2024-10-24 22:00:00,dance_bldg_main,0.0
2024-10-24 22:15:00,dance_bldg_main,0.0
2024-10-24 22:30:00,dance_bldg_main,0.0
2024-10-24 22:45:00,dance_bldg_main,0.0
2024-10-24 23:00:00,dance_bldg_main,0.0
2024-10-24 23:15:00,dance_bldg_main,0.0
2024-10-24 23:30:00,dance_bldg_main,0.0
2024-10-24 23:45:00,dance_bldg_main,0.0
2024-10-25 00:00:00,dance_bldg_main,0.0
2024-10-25 00:15:00,dance_bldg_main,0.0
2024-10-25 00:30:00,dance_bldg_main,0.0
2024-10-25 00:45:00,dance_bldg_main,0.0
2024-10-25 01:00:00,dance_bldg_main,0.0
2024-10-25 01:15:00,dance_bldg_main,0.0
2024-10-25 01:30:00,dance_bldg_main,0.0
2024-10-25 01:45:00,dance_bldg_main,0.0
2024-10-25 02:00:00,dance_bldg_main,0.0
2024-10-25 02:15:00,dance_bldg_main,0.0
2024-10-25 02:30:00,dance_bldg_main,0.0
2024-10-25 02:45:00,dance_bldg_main,0.0
2024-10-25 03:00:00,dance_bldg_main,0.0
2024-10-25 03:15:00,dance_bldg_main,0.0
2024-10-25 03:30:00,dance_bldg_main,0.0
2024-10-25 03:45:00,dance_bldg_main,0.0
2024-10-25 04:00:00,dance_bldg_main,0.0
2024-10-25 04:15:00,dance_bldg_main,0.0
2024-10-25 04:30:00,dance_bldg_main,0.0
2024-10-25 04:45:00,dance_bldg_main,0.0
2024-10-25 05:00:00,dance_bldg_main,0.0
2024-10-25 05:15:00,dance_bldg_main,0.0
2024-10-25 05:30:00,dance_bldg_main,0.0
2024-10-25 05:45:00,dance_bldg_main,0.0
2024-10-25 06:00:00,dance_bldg_main,0.0
2024-10-25 06:15:00,dance_bldg_main,0.0
2024-10-25 06:30:00,dance_bldg_main,0.0
2024-10-25 06:45:00,dance_bldg_main,0.0
2024-10-25 07:00:00,dance_bldg_main,0.0
2024-10-25 07:15:00,dance_bldg_main,0.0
2024-10-25 07:30:00,dance_bldg_main,0.0
2024-10-25 07:45:00,dance_bldg_main,0.0
2024-10-25 08:00:00,dance_bldg_main,0.0
2024-10-25 08:15:00,dance_bldg_main,0.0
2024-10-25 08:30:00,dance_bldg_main,0.0
2024-10-25 08:45:00,dance_bldg_main,0.0
2024-10-25 09:00:00,dance_bldg_main,0.0
2024-10-25 09:15:00,dance_bldg_main,0.0
2024-10-25 09:30:00,dance_bldg_main,0.0
2024-10-25 09:45:00,dance_bldg_main,0.0
2024-10-25 10:00:00,dance_bldg_main,0.0
2024-10-25 10:15:00,dance_bldg_main,0.0
2024-10-25 10:30:00,dance_bldg_main,0.0
2024-10-25 10:45:00,dance_bldg_main,0.0
2024-10-25 11:00:00,dance_bldg_main,0.0
2024-10-25 11:15:00,dance_bldg_main,0.0
2024-10-25 11:30:00,dance_bldg_main,0.0
2024-10-25 11:45:00,dance_bldg_main,0.0
2024-10-25 12:00:00,dance_bldg_main,0.0
2024-10-25 12:15:00,dance_bldg_main,0.0
2024-10-25 12:30:00,dance_bldg_main,0.0
2024-10-25 12:45:00,dance_bldg_main,0.0
2024-10-25 13:00:00,dance_bldg_main,0.0
2024-10-25 13:15:00,dance_bldg_main,0.0
2024-10-25 13:30:00,dance_bldg_main,0.0
2024-10-25 13:45:00,dance_bldg_main,0.0
2024-10-25 14:00:00,dance_bldg_main,0.0
2024-10-25 14:15:00,dance_bldg_main,0.0
2024-10-25 14:30:00,dance_bldg_main,0.0
2024-10-25 14:45:00,dance_bldg_main,0.0
2024-10-25 15:00:00,dance_bldg_main,0.0
2024-10-25 15:15:00,dance_bldg_main,0.0
2024-10-25 15:30:00,dance_bldg_main,0.0
2024-10-25 15:45:00,dance_bldg_main,0.0
2024-10-25 16:00:00,dance_bldg_main,0.0
2024-10-25 16:15:00,dance_bldg_main,0.0
2024-10-25 16:30:00,dance_bldg_main,0.0
2024-10-25 16:45:00,dance_bldg_main,0.0
2024-10-25 17:00:00,dance_bldg_main,0.0
2024-10-25 17:15:00,dance_bldg_main,0.0
2024-10-25 17:30:00,dance_bldg_main,0.0
2024-10-25 17:45:00,dance_bldg_main,0.0
2024-10-25 18:00:00,dance_bldg_main,0.0
2024-10-25 18:15:00,dance_bldg_main,0.0
2024-10-25 18:30:00,dance_bldg_main,0.0
2024-10-25 18:45:00,dance_bldg_main,0.0
2024-10-25 19:00:00,dance_bldg_main,0.0
2024-10-25 19:15:00,dance_bldg_main,0.0
2024-10-25 19:30:00,dance_bldg_main,0.0
2024-10-25 19:45:00,dance_bldg_main,0.0
2024-10-25 20:00:00,dance_bldg_main,0.0
2024-10-25 20:15:00,dance_bldg_main,0.0
2024-10-25 20:30:00,dance_bldg_main,0.0
2024-10-25 20:45:00,dance_bldg_main,0.0
2024-10-25 21:00:00,dance_bldg_main,0.0
2024-10-25 21:15:00,dance_bldg_main,0.0
2024-10-25 21:30:00,dance_bldg_main,0.0
2024-10-25 21:45:00,dance_bldg_main,0.0
2024-10-25 22:00:00,dance_bldg_main,0.0
2024-10-25 22:15:00,dance_bldg_main,0.0
2024-10-25 22:30:00,dance_bldg_main,0.0
2024-10-25 22:45:00,dance_bldg_main,0.0
2024-10-25 23:00:00,dance_bldg_main,0.0
2024-10-25 23:15:00,dance_bldg_main,0.0
2024-10-25 23:30:00,dance_bldg_main,0.0
2024-10-25 23:45:00,dance_bldg_main,0.0
2024-10-26 00:00:00,dance_bldg_main,0.0
2024-10-26 00:15:00,dance_bldg_main,0.0
2024-10-26 00:30:00,dance_bldg_main,0.0
2024-10-26 00:45:00,dance_bldg_main,0.0
2024-10-26 01:00:00,dance_bldg_main,0.0
2024-10-26 01:15:00,dance_bldg_main,0.0
2024-10-26 01:30:00,dance_bldg_main,0.0
2024-10-26 01:45:00,dance_bldg_main,0.0
2024-10-26 02:00:00,dance_bldg_main,0.0
2024-10-26 02:15:00,dance_bldg_main,0.0
2024-10-26 02:30:00,dance_bldg_main,0.0
2024-10-26 02:45:00,dance_bldg_main,0.0
2024-10-26 03:00:00,dance_bldg_main,0.0
2024-10-26 03:15:00,dance_bldg_main,0.0
2024-10-26 03:30:00,dance_bldg_main,0.0
2024-10-26 03:45:00,dance_bldg_main,0.0
2024-10-26 04:00:00,dance_bldg_main,0.0
2024-10-26 04:15:00,dance_bldg_main,0.0
2024-10-26 04:30:00,dance_bldg_main,0.0
2024-10-26 04:45:00,dance_bldg_main,0.0
2024-10-26 05:00:00,dance_bldg_main,0.0
2024-10-26 05:15:00,dance_bldg_main,0.0
2024-10-26 05:30:00,dance_bldg_main,0.0
2024-10-26 05:45:00,dance_bldg_main,0.0
2024-10-26 06:00:00,dance_bldg_main,0.0
2024-10-26 06:15:00,dance_bldg_main,0.0
2024-10-26 06:30:00,dance_bldg_main,0.0
2024-10-26 06:45:00,dance_bldg_main,0.0
2024-10-26 07:00:00,dance_bldg_main,0.0
2024-10-26 07:15:00,dance_bldg_main,0.0
2024-10-26 07:30:00,dance_bldg_main,0.0
2024-10-26 07:45:00,dance_bldg_main,0.0
2024-10-26 08:00:00,dance_bldg_main,0.0
2024-10-26 08:15:00,dance_bldg_main,0.0
2024-10-26 08:30:00,dance_bldg_main,0.0
2024-10-26 08:45:00,dance_bldg_main,0.0
2024-10-26 09:00:00,dance_bldg_main,0.0
2024-10-26 09:15:00,dance_bldg_main,0.0
2024-10-26 09:30:00,dance_bldg_main,0.0
2024-10-26 09:45:00,dance_bldg_main,0.0
2024-10-26 10:00:00,dance_bldg_main,0.0
2024-10-26 10:15:00,dance_bldg_main,0.0
2024-10-26 10:30:00,dance_bldg_main,0.0
2024-10-26 10:45:00,dance_bldg_main,0.0
2024-10-26 11:00:00,dance_bldg_main,0.0
2024-10-26 11:15:00,dance_bldg_main,0.0
2024-10-26 11:30:00,dance_bldg_main,0.0
2024-10-26 11:45:00,dance_bldg_main,0.0
2024-10-26 12:00:00,dance_bldg_main,0.0
2024-10-26 12:15:00,dance_bldg_main,0.0
2024-10-26 12:30:00,dance_bldg_main,0.0
2024-10-26 12:45:00,dance_bldg_main,0.0
2024-10-26 13:00:00,dance_bldg_main,0.0
2024-10-26 13:15:00,dance_bldg_main,0.0
2024-10-26 13:30:00,dance_bldg_main,0.0
2024-10-26 13:45:00,dance_bldg_main,0.0
2024-10-26 14:00:00,dance_bldg_main,0.0
2024-10-26 14:15:00,dance_bldg_main,0.0
2024-10-26 14:30:00,dance_bldg_main,0.0
2024-10-26 14:45:00,dance_bldg_main,0.0
2024-10-26 15:00:00,dance_bldg_main,0.0
2024-10-26 15:15:00,dance_bldg_main,0.0
2024-10-26 15:30:00,dance_bldg_main,0.0
2024-10-26 15:45:00,dance_bldg_main,0.0
2024-10-26 16:00:00,dance_bldg_main,0.0
2024-10-26 16:15:00,dance_bldg_main,0.0
2024-10-26 16:30:00,dance_bldg_main,0.0
2024-10-26 16:45:00,dance_bldg_main,0.0
2024-10-26 17:00:00,dance_bldg_main,0.0
2024-10-26 17:15:00,dance_bldg_main,0.0
2024-10-26 17:30:00,dance_bldg_main,0.0
2024-10-26 17:45:00,dance_bldg_main,0.0
2024-10-26 18:00:00,dance_bldg_main,0.0
2024-10-26 18:15:00,dance_bldg_main,0.0
2024-10-26 18:30:00,dance_bldg_main,0.0
2024-10-26 18:45:00,dance_bldg_main,0.0
2024-10-26 19:00:00,dance_bldg_main,0.0
2024-10-26 19:15:00,dance_bldg_main,0.0
2024-10-26 19:30:00,dance_bldg_main,0.0
2024-10-26 19:45:00,dance_bldg_main,0.0
2024-10-26 20:00:00,dance_bldg_main,0.0
2024-10-26 20:15:00,dance_bldg_main,0.0
2024-10-26 20:30:00,dance_bldg_main,0.0
2024-10-26 20:45:00,dance_bldg_main,0.0
2024-10-26 21:00:00,dance_bldg_main,0.0
2024-10-26 21:15:00,dance_bldg_main,0.0
2024-10-26 21:30:00,dance_bldg_main,0.0
2024-10-26 21:45:00,dance_bldg_main,0.0
2024-10-26 22:00:00,dance_bldg_main,0.0
2024-10-26 22:15:00,dance_bldg_main,0.0
2024-10-26 22:30:00,dance_bldg_main,0.0
2024-10-26 22:45:00,dance_bldg_main,0.0
2024-10-26 23:00:00,dance_bldg_main,0.0
2024-10-26 23:15:00,dance_bldg_main,0.0
2024-10-26 23:30:00,dance_bldg_main,0.0
2024-10-26 23:45:00,dance_bldg_main,0.0
2024-10-27 00:00:00,dance_bldg_main,0.0
2024-10-27 00:15:00,dance_bldg_main,0.0
2024-10-27 00:30:00,dance_bldg_main,0.0
2024-10-27 00:45:00,dance_bldg_main,0.0
2024-10-27 01:00:00,dance_bldg_main,0.0
2024-10-27 01:15:00,dance_bldg_main,0.0
2024-10-27 01:30:00,dance_bldg_main,0.0
2024-10-27 01:45:00,dance_bldg_main,0.0
2024-10-27 02:00:00,dance_bldg_main,0.0
2024-10-27 02:15:00,dance_bldg_main,0.0
2024-10-27 02:30:00,dance_bldg_main,0.0
2024-10-27 02:45:00,dance_bldg_main,0.0
2024-10-27 03:00:00,dance_bldg_main,0.0
2024-10-27 03:15:00,dance_bldg_main,0.0
2024-10-27 03:30:00,dance_bldg_main,0.0
2024-10-27 03:45:00,dance_bldg_main,0.0
2024-10-27 04:00:00,dance_bldg_main,0.0
2024-10-27 04:15:00,dance_bldg_main,0.0
2024-10-27 04:30:00,dance_bldg_main,0.0
2024-10-27 04:45:00,dance_bldg_main,0.0
2024-10-27 05:00:00,dance_bldg_main,0.0
2024-10-27 05:15:00,dance_bldg_main,0.0
2024-10-27 05:30:00,dance_bldg_main,0.0
2024-10-27 05:45:00,dance_bldg_main,0.0
2024-10-27 06:00:00,dance_bldg_main,0.0
2024-10-27 06:15:00,dance_bldg_main,0.0
2024-10-27 06:30:00,dance_bldg_main,0.0
2024-10-27 06:45:00,dance_bldg_main,0.0
2024-10-27 07:00:00,dance_bldg_main,0.0
2024-10-27 07:15:00,dance_bldg_main,0.0
2024-10-27 07:30:00,dance_bldg_main,0.0
2024-10-27 07:45:00,dance_bldg_main,0.0
2024-10-27 08:00:00,dance_bldg_main,0.0
2024-10-27 08:15:00,dance_bldg_main,0.0
2024-10-27 08:30:00,dance_bldg_main,0.0
2024-10-27 08:45:00,dance_bldg_main,0.0
2024-10-27 09:00:00,dance_bldg_main,0.0
2024-10-27 09:15:00,dance_bldg_main,0.0
2024-10-27 09:30:00,dance_bldg_main,0.0
2024-10-27 09:45:00,dance_bldg_main,0.0
2024-10-27 10:00:00,dance_bldg_main,0.0
2024-10-27 10:15:00,dance_bldg_main,0.0
2024-10-27 10:30:00,dance_bldg_main,0.0
2024-10-27 10:45:00,dance_bldg_main,0.0
2024-10-27 11:00:00,dance_bldg_main,0.0
2024-10-27 11:15:00,dance_bldg_main,0.0
2024-10-27 11:30:00,dance_bldg_main,0.0
2024-10-27 11:45:00,dance_bldg_main,0.0
2024-10-27 12:00:00,dance_bldg_main,0.0
2024-10-27 12:15:00,dance_bldg_main,0.0
2024-10-27 12:30:00,dance_bldg_main,0.0
2024-10-27 12:45:00,dance_bldg_main,0.0
2024-10-27 13:00:00,dance_bldg_main,0.0
2024-10-27 13:15:00,dance_bldg_main,0.0
2024-10-27 13:30:00,dance_bldg_main,0.0
2024-10-27 13:45:00,dance_bldg_main,0.0
2024-10-27 14:00:00,dance_bldg_main,0.0
2024-10-27 14:15:00,dance_bldg_main,0.0
2024-10-27 14:30:00,dance_bldg_main,0.0
2024-10-27 14:45:00,dance_bldg_main,0.0
2024-10-27 15:00:00,dance_bldg_main,0.0
2024-10-27 15:15:00,dance_bldg_main,0.0
2024-10-27 15:30:00,dance_bldg_main,0.0
2024-10-27 15:45:00,dance_bldg_main,0.0
2024-10-27 16:00:00,dance_bldg_main,0.0
2024-10-27 16:15:00,dance_bldg_main,0.0
2024-10-27 16:30:00,dance_bldg_main,0.0
2024-10-27 16:45:00,dance_bldg_main,0.0
2024-10-27 17:00:00,dance_bldg_main,0.0
2024-10-27 17:15:00,dance_bldg_main,0.0
2024-10-27 17:30:00,dance_bldg_main,0.0
2024-10-27 17:45:00,dance_bldg_main,0.0
2024-10-27 18:00:00,dance_bldg_main,0.0
2024-10-27 18:15:00,dance_bldg_main,0.0
2024-10-27 18:30:00,dance_bldg_main,0.0
2024-10-27 18:45:00,dance_bldg_main,0.0
2024-10-27 19:00:00,dance_bldg_main,0.0
2024-10-27 19:15:00,dance_bldg_main,0.0
2024-10-27 19:30:00,dance_bldg_main,0.0
2024-10-27 19:45:00,dance_bldg_main,0.0
2024-10-27 20:00:00,dance_bldg_main,0.0
2024-10-27 20:15:00,dance_bldg_main,0.0
2024-10-27 20:30:00,dance_bldg_main,0.0
2024-10-27 20:45:00,dance_bldg_main,0.0
2024-10-27 21:00:00,dance_bldg_main,0.0
2024-10-27 21:15:00,dance_bldg_main,0.0
2024-10-27 21:30:00,dance_bldg_main,0.0
2024-10-27 21:45:00,dance_bldg_main,0.0
2024-10-27 22:00:00,dance_bldg_main,0.0
2024-10-27 22:15:00,dance_bldg_main,0.0
2024-10-27 22:30:00,dance_bldg_main,0.0
2024-10-27 22:45:00,dance_bldg_main,0.0
2024-10-27 23:00:00,dance_bldg_main,0.0
2024-10-27 23:15:00,dance_bldg_main,0.0
2024-10-27 23:30:00,dance_bldg_main,0.0
2024-10-27 23:45:00,dance_bldg_main,0.0
